UPC1, Item, Descrption, Price, Cost, Category, SubCategory, SubCategory2, SubCategory3, Vendor, Gigis-Raleigh, Gigis-Cary, Violet-Rareigh, Violet-CaryTotal Inventory
1039550430 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
1039550440 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
1039550459 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 2 , 0 , 2
1278902074 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
1278902102 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
1278902108 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
1278902109 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
1278902272 ,   ,  Freaker Feet  , 18 ,   ,  Footwear   ,  Socks   ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
1278902275 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
1278902395 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
1278902396 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
1278902414 ,   ,  Freaker Feet   , 18 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
1278902607 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
1278902658 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
1278902724 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
1278902733 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
1278902744 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
1396435525 ,   ,  Gift Tags   , 1 ,   ,  Giftware   ,    ,    ,    ,  Papaya  , 0 , 0 , 1 , 0 , 1
1503837226 ,   ,    , 218 ,   ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 0 , 2 , 2
5265100535 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
5265100546 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
5265100576 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
5265100583 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
5569600516 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
5569600580 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
5569600596 ,   ,  Freaker  , 12 ,   ,  Giftware   ,    ,    ,    ,  Freaker USA   , 0 , 0 , 1 , 0 , 1
8834353529 ,   ,    , 178 ,   ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
8834353558 ,   ,    , 178 ,   ,  Apparel  ,  Bottom  ,    ,    ,    , 0 , 0 , 0 , 2 , 2
9103711990 ,   ,    , 22 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
9103736080 ,   ,    , 20 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
9265701836 ,   ,    , 10 ,   ,  Giftware   ,    ,    ,    ,    , 0 , 0 , 1 , 0 , 1
9265702322 ,   ,    , 12 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
9265702446 ,   ,    , 5 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
9265702447 ,   ,    , 5 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 2 , 2
9265702449 ,   ,    , 5 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
9265702450 ,   ,    , 5 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 2 , 2
9265702455 ,   ,    , 5 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
9265702456 ,   ,    , 5 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
9265702460 ,   ,    , 5 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 2 , 2
9265702469 ,   ,    , 12 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 2 , 2
9265702534 ,   ,    , 5 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 2 , 2
9492281667 ,   ,    , 8 ,   ,    ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 0 , 1 , 1
9492281681 ,   ,    , 6 ,   ,    ,    ,    ,    ,  Fred&Friends  , 0 , 0 , 0 , 1 , 1
40000000206 , 260403 ,    , 69 , $35.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000000380 , 630010 ,    , 10 , $3.00  ,    ,    ,    ,    ,    , 5 , 1 , 0 , 0 , 6
40000000381 , 635012 ,    , 12 , $3.50  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000000942 , 850018 ,    , 18 , $5.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000000987 ,       Belt14 ,    , 14 , $4.25  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000001002 ,      LG00300 ,    , 20 , $7.10  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000001374 ,       M2633P ,    , 59 , $32.00  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000001376 ,       M2632W ,  Slimsations Bottom  , 54 , $27.00  ,  Apparel  ,  Bottom  ,    ,    ,    , 20 , 1 , 0 , 0 , 21
40000001476 ,          HST ,    , 20 , $8.80  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000001492 ,          CAP ,    , 16 , $6.50  ,    ,    ,    ,    ,    , 8 , 1 , 0 , 0 , 9
40000001494 ,       Belt12 ,    , 12 , $3.00  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000001526 ,        M2623 ,    , 69 , $35.00  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000001590 ,        M2603 ,    , 59 , $30.00  ,    ,    ,    ,    ,    , 11 , 1 , 0 , 0 , 12
40000001664 ,        XP054 ,    , 12 , $5.25  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000001719 ,     CML00100 ,    , 15 , $4.75  ,    ,    ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000001851 ,        M2604 ,    , 69 , $35.00  ,    ,    ,    ,    ,    , 5 , 1 , 0 , 0 , 6
40000001857 ,       NP5046 ,    , 42 , $16.25  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000001873 ,        T9663 ,  Scoop Neck Tee  , 12 , $2.10  ,  Apparel  ,  Top  ,    ,    ,    , 11 , 1 , 0 , 0 , 12
40000001938 ,        T9666 ,    , 14 , $2.75  ,    ,    ,    ,    ,    , 4 , 1 , 0 , 0 , 5
40000001940 ,        935ST ,    , 34 , $13.75  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000001975 ,       BBT501 ,    , 18 , $8.25  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002008 ,     BBZT8002 ,    , 18 , $8.25  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002012 ,       C788SB ,    , 56 , $27.75  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002290 ,        C1389 ,  Asymetrical Tunic  , 58 , $27.75  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002418 ,        M2674 ,    , 74 , $37.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002420 ,        M2638 ,    , 64 , $32.50  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000002511 , 1750 ,    , 42 , $18.75  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002551 ,        DR273 ,    , 35 , $13.25  ,    ,    ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000002568 ,        D2297 ,    , 26 , $10.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002670 ,     BRDWRP4A ,    , 20 , $9.85  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002671 ,        M2687 ,    , 64 , $32.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002716 ,        M2632 ,    , 54 , $27.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002780 ,       1E1225 ,    , 16 , $5.40  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002928 ,        M9014 ,    , 74 , $37.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002945 ,       J20974 ,    , 39 , $14.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002947 ,        M3201 ,    , 69 , $35.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002948 ,        M3701 ,    , 69 , $35.00  ,    ,    ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000002950 ,        M3213 ,    , 69 , $35.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002952 ,        M3705 ,    , 49 , $25.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002957 ,       NP5034 ,    , 42 , $16.75  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002958 ,      NP50692 ,    , 42 , $16.75  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002994 , 1580 ,    , 44 , $21.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002995 , 7619 ,    , 38 , $18.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000002998 ,        M3401 ,    , 69 , $35.00  ,    ,    ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000003017 , 3326 ,    , 34 , $14.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003051 , 314 ,    , 78 , $39.00  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003058 , 8008 ,    , 14 , $3.00  ,    ,    ,    ,    ,    , 3 , 0 , 0 , 0 , 3
40000003105 ,      KC17689 ,    , 46 , $19.50  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003116 , 401075 ,    , 20 , $9.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003117 , 401202 ,    , 22 , $7.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003154 ,       PGHB23 ,    , 30 , $13.75  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003163 ,        M9031 ,    , 64 , $32.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003165 ,        M9021 ,    , 74 , $37.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003167 ,       NP5064 ,    , 42 , $16.25  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003182 ,         R411 ,    , 32 , $14.75  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003199 ,      EX23940 ,    , 24 , $7.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003235 ,        T1379 ,    , 48 , $24.25  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003249 ,       PM1506 ,    , 89 , $44.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003274 ,        D3584 ,    , 45 , $19.00  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003289 ,       CNTOP7 ,    , 37 , $13.75  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003297 ,        CNHB2 ,    , 50 , $17.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003303 ,       NP5041 ,    , 42 , $16.75  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003304 ,       NP5058 ,    , 42 , $16.75  ,    ,    ,    ,    ,    , 2 , 0 , 0 , 0 , 2
40000003321 ,        M4701 ,    , 69 , $35.00  ,    ,    ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000003342 ,        L2062 ,    , 20 , $8.00  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003343 ,        T9257 ,    , 40 , $17.00  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003356 ,    BBQYL2873 ,    , 54 , $25.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003369 , 80870 ,    , 52 , $24.00  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003370 ,      K312880 ,    , 52 , $24.00  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003373 ,       ZD2503 ,    , 54 , $25.00  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003386 ,       SE9094 ,    , 32 , $13.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003392 ,        BHL02 ,    , 32 , $13.50  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003400 ,       KB2500 ,    , 18 , $8.00  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003409 ,       NP5097 ,    , 42 , $16.50  ,    ,    ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000003410 ,       NP5116 , Oleana Straight Leg Jean , 42 , $15.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003415 ,      ET60006 ,    , 34 , $14.75  ,    ,    ,    ,    ,    , 2 , 0 , 0 , 0 , 2
40000003420 ,        LB034 ,    , 42 , $14.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003423 ,       D30104 ,    , 50 , $21.75  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003434 ,   BHL02CURVY ,    , 32 , $13.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003447 ,        BPHB4 ,    , 55 , $24.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003449 ,       BPTOP1 ,    , 45 , $20.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003459 ,       M9049P ,    , 74 , $37.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003462 ,       M9005P ,    , 69 , $34.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003483 ,    FM3840E-R ,    , 34 , $12.95  ,    ,    ,    ,    ,    , 2 , 0 , 0 , 0 , 2
40000003484 ,      31082-W ,    , 38 , $14.95  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003486 ,      6F200-M ,    , 43 , $16.95  ,    ,    ,    ,    ,    , 4 , 1 , 0 , 0 , 5
40000003487 ,      6F801-N ,    , 43 , $16.95  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003488 ,      6F203-N ,    , 54 , $20.95  ,    ,    ,    ,    ,    , 4 , 0 , 0 , 0 , 4
40000003489 , 8130-7237-RN ,    , 39 , $15.95  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003493 ,     DR273-CD ,    , 34 , $12.95  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003495 , 310001 ,    , 16 , $4.00  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003497 ,       DR-058 ,    , 54 , $22.75  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003500 ,       DR-389 ,    , 34 , $14.75  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003506 , SUN-18716530 ,    , 54 , $22.75  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003508 , WNT-18580433 ,    , 54 , $22.75  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003510 ,        KD136 ,    , 22 , $7.10  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003513 ,       EC4112 ,    , 60 , $17.10  ,    ,    ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000003517 ,      PKOSS26 ,    , 26 , $10.00  ,    ,    ,    ,    ,    , 7 , 1 , 0 , 0 , 8
40000003518 , 507723 ,    , 23 , $9.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003520 , 507735 ,    , 35 , $14.00  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003521 , 507740 ,    , 40 , $16.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003522 , 507745 ,    , 45 , $18.00  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003523 , 507750 ,    , 50 , $20.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003524 , 507755 ,    , 55 , $22.00  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003526 , 507758 ,    , 58 , $23.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003527 , 507760 ,    , 60 , $24.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003540 ,       BPINF9 ,    , 14 , $5.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003541 ,       BPJCK5 ,    , 60 , $26.95  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003542 ,     BPTOP11A ,    , 40 , $17.95  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003547 , 722846 ,    , 65 , $26.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003551 , 401558 ,    , 27 , $10.95  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003559 ,  A5395 Coral ,    , 35 , $13.75  ,    ,    ,    ,    ,    , 2 , 0 , 0 , 0 , 2
40000003572 ,   K1078 Rose ,    , 30 , $11.75  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003576 ,        D1118 ,    , 40 , $15.75  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003614 ,        CC239 ,    , 56 , $22.00  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003615 ,       ASK139 ,    , 72 , $29.00  ,    ,    ,    ,    ,    , 6 , 1 , 0 , 0 , 7
40000003616 ,   BP-BTNPANT ,    , 35 , $14.95  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003618 ,     BP-HB-2A ,    , 55 , $24.95  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003619 ,      BP-HB-7 ,    , 50 , $23.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003623 ,   BP-TOP-17B ,    , 37 , $15.95  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003629 ,          MHC ,  Hand Cream  , 12 , $4.50  ,  Bath/Body   ,    ,    ,    ,    , 0 , 0 , 4 , 18 , 22
40000003630 ,   ,    , 38 ,   ,  Bath/Body   ,    ,    ,    ,    , 0 , 0 , 2 , 7 , 9
40000003631 ,          Oil ,    , 19 , $8.00  ,    ,    ,    ,    ,    , 0 , 0 , 0 , 8 , 8
40000003636 ,       PPLA04 ,    , 58 , $26.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40000003641 ,      16-1301 ,    , 135 , $54.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40000003642 ,      16-1403 ,    , 120 , $48.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 0 , 1
40000003643 ,      16-1211 ,    , 75 , $30.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40000003645 ,      KA-1201 ,    , 12 , $4.00  ,  Footwear   ,  Sock  ,    ,    ,    , 0 , 0 , 10 , 8 , 18
40000003646 ,      KA-1312 ,    , 18 , $6.50  ,  Accessory  ,  Handband  ,    ,    ,  Handbands of Hope  , 0 , 0 , 0 , 5 , 5
40000003647 ,         NHB1 ,    , 55 , - ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003648 ,          GJ1 ,  Necklace  , 20 , - ,  Accessory  ,  Jewelry  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003652 ,        FRK12 ,  Freaker  , 12 , $5.50  ,  Giftware  ,    ,    ,    ,  Freaker  , 0 , 0 , 0 , 16 , 16
40000003653 ,       FRKF18 ,  Freaker Feet  , 18 , $8.50  ,  Footwear   ,  Socks   ,    ,    ,  Freaker USA   , 0 , 0 , 4 , 7 , 11
40000003654 ,       FM2196 ,    , 85 , $34.00  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003657 ,       PM1535 ,    , 100 , $40.00  ,    ,    ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000003659 ,       PM1265 ,    , 100 , $40.00  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003660 ,        M9038 ,    , 59 , $34.50  ,    ,    ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000003661 ,       PM1481 ,    , 85 , $32.00  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003663 ,     M1521T56 ,    , 69 , $34.50  ,    ,    ,    ,    ,    , 2 , 0 , 0 , 0 , 2
40000003665 ,     M1519T56 ,    , 69 , $34.50  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003669 ,     T5509H08 ,    , 27 , $11.00  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003670 , 8721 ,    , 12 , $1.85  ,    ,    ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000003681 ,   ,    , 14 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40000003683 , 52451 ,    , 10 , $4.50  ,    ,    ,    ,    ,    , 0 , 0 , 0 , 4 , 4
40000003684 , 52502 ,    , 6 , $2.50  ,    ,    ,    ,    ,    , 0 , 0 , 0 , 6 , 6
40000003685 , 52462 ,    , 6 , $2.50  ,    ,    ,    ,    ,    , 0 , 0 , 0 , 6 , 6
40000003693 , 37001 ,    , 10 , - ,    ,    ,    ,    ,    , 0 , 0 , 0 , 2 , 2
40000003694 ,    1498C-639 ,    , 198 , $90.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 0 , 9 , 9
40000003695 ,      978-729 ,    , 178 , $81.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 2 , 3
40000003698 , 978133 ,    , 143 , $65.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 4 , 5
40000003699 ,      REV1434 ,  Prima  , 178 , $80.00  ,  Apparel   ,  Bottom  ,  Pant  ,  Denim  ,  AG  , 0 , 0 , 2 , 3 , 5
40000003700 ,      SPD1110 ,  Slit   , 168 , $71.00  ,  Apparel   ,  Bottom  ,  Pant  ,  Denim  ,  AG  , 0 , 0 , 2 , 4 , 6
40000003702 , 38000 ,  Roller Parfum  , 13 , $5.18  ,  Bath/Body  ,    ,    ,    ,  Pacifica  , 0 , 0 , 0 , 40 , 40
40000003703 , 39000 ,  Hand Wipes  , 8 , $3.15  ,  Bath/Body   ,    ,    ,    ,    , 0 , 0 , 6 , 10 , 16
40000003707 ,      6H801-W ,    , 49 , $19.40  ,    ,    ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000003708 ,      6H322-W ,    , 54 , $21.40  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003711 ,   TY1065TRIW ,    , 88 , $40.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 0 , 1
40000003712 , 43000 ,    , 10 , $3.83  ,  Bath/Body   ,    ,    ,    ,    , 0 , 0 , 5 , 13 , 18
40000003713 , 44000 ,    , 17 , $6.53  ,  Bath/Body   ,    ,    ,    ,    , 0 , 0 , 5 , 10 , 15
40000003714 ,        JR603 ,    , 145 , $58.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 1 , 2
40000003715 ,        M8607 ,    , 135 , $54.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 7 , 9
