Item,Descrption,Cost,UPC1
900116,,-,40000000655
10541018,,-,40000000659
339520,,-,40000000661
957803,,-,40000000662
90307,,-,40000000664
90801,,-,40000000669
205000,,-,40000000672
827200,,-,40000000674
914900,,-,40000000675
916500,,-,40000000677
917100,,-,40000000678
136900,,-,40000000695
33000,,-,40000000697
707801,,-,40000000698
425301,,-,40000000699
3643200,,-,40000000700
2204704,,-,40000000702
221212,,-,40000000704
106619,,-,40000000706
98190516704,,-,40000000710
98170568407,,-,40000000712
28038406,,-,40000000715
40507,,-,40000000716
10929,,-,40000000717
10918,,-,40000000718
8458101,,-,40000000719
8508702,,-,40000000720
7716902,,-,40000000721
7511302,,-,40000000723
7428316,,-,40000000724
71607802,,-,40000000726
8361107,,-,40000000728
587408,,-,40000000729
8895080321,,-,40000000732
797700,,-,40000000733
801100,,-,40000000734
801000,,-,40000000736
491401,,-,40000000739
491429,,-,40000000740
470121,,-,40000000748
410921,,-,40000000749
410601,,-,40000000751
410801,,-,40000000753
411501,,-,40000000754
411400,,-,40000000755
470201,,-,40000000756
98423,,-,40000000759
69618,,-,40000000760
114809,,-,40000000762
162811,,-,40000000763
440919,,-,40000000766
440427,,-,40000000767
470127,,-,40000000768
440827,,-,40000000769
441801,,-,40000000770
44303,,-,40000000771
9603,,-,40000000775
11292008,,-,40000000779
629927,,-,40000000781
307029,,-,40000000782
591115,,-,40000000783
4700,,-,40000000787
16300500,,-,40000000788
5300,,-,40000000789
307900,,-,40000000790
3600,,-,40000000791
108500,,-,40000000792
726000,,-,40000000793
301700,,-,40000000794
352000,,-,40000000795
579703,,-,40000000796
579701,,-,40000000797
440911,,-,40000000798
187300,,-,40000000807
201300,,-,40000000808
219300,,-,40000000810
221300,,-,40000000811
224300,,-,40000000813
3264,,-,40000000815
4007,,-,40000000817
9127,,-,40000000819
237,,-,40000000821
209300,,-,40000000824
480101,,-,40000000826
480100,,-,40000000827
8044116,,-,40000000828
232800,,-,40000000830
2901,,-,40000000831
2903,,-,40000000832
18800,,-,40000000833
404516,,-,40000000834
     4045X01,,-,40000000835
275601,,-,40000000836
546615,,-,40000000840
1199302,,-,40000000841
546416,,-,40000000843
588000,,-,40000000844
591400,,-,40000000845
10300,,-,40000000846
357000,,-,40000000847
45200,,-,40000000848
50800,,-,40000000849
51600,,-,40000000850
53600,,-,40000000851
53700,,-,40000000852
223500,,-,40000000854
227100,,-,40000000856
240400,,-,40000000858
1336121,,-,40000000859
1448001,,-,40000000860
1448028,,-,40000000861
 L9516SSR319,,-,40000000863
 L9113SSR409,,-,40000000864
8703100,,-,40000000866
75300,,-,40000000867
80000,,-,40000000868
262500,,-,40000000869
6400,,-,40000000870
467630,,-,40000000872
56002111,,-,40000000874
247216,,-,40000000877
649927,,-,40000000880
546229,,-,40000000882
82828,,-,40000000884
5295400,,-,40000000885
52823,,-,40000000887
34600,,-,40000000888
34900,,-,40000000889
6555700,,-,40000000892
40328,,-,40000000893
339518,,-,40000000894
451800,,-,40000000895
470108,,-,40000000896
470115,,-,40000000897
451403,,-,40000000898
451915,,-,40000000899
1372316,,-,40000000900
1385002,,-,40000000901
1401728,,-,40000000903
178009,,-,40000000906
20105,,-,40000000909
467621,,-,40000000911
100,,-,40000000913
300,,-,40000000914
41600,,-,40000000915
500,,-,40000000916
700,,-,40000000917
900,,-,40000000918
1300,,-,40000000919
1400,,-,40000000923
1500,,-,40000000924
2200,,-,40000000925
3507000,,-,40000000927
352500,,-,40000000928
36900,,-,40000000929
2100028,,-,40000000933
184011,,-,40000000937
434807,,-,40000000938
1520307,,-,40000000939
830014,,-,40000000940
837516,,-,40000000941
850018,,-,40000000942
875022,,-,40000000943
895026,,-,40000000944
8105028,,-,40000000945
937514,,-,40000000946
960018,,-,40000000947
3290900,,-,40000000949
160021,,-,40000000950
234201,,-,40000000951
244901,,-,40000000952
501001,,-,40000000953
394001,,-,40000000954
468222,,-,40000000955
148908,,-,40000000956
5080108,,-,40000000958
5080127,,-,40000000959
332601,,-,40000000963
629920,,-,40000000964
1239001,,-,40000000967
125609,,-,40000000971
125618,,-,40000000972
52407,,-,40000000973
103029,,-,40000000974
57030,,-,40000000976
57027,,-,40000000977
18221,,-,40000000980
817928,,-,40000000982
1359201,,-,40000000983
209308,,-,40000000984
      Belt16,,-,40000000986
      Belt14,,-,40000000987
45602,,-,40000000989
43421,,-,40000000990
34001,,-,40000000991
551529,,-,40000000992
442102,,-,40000000993
89101,,-,40000000994
860020,Scarf,-,40000000995
474229,,-,40000000996
167729,,-,40000000997
     LG00300,,-,40000001002
      211X29,,-,40000001003
      211X01,,-,40000001005
21130,,-,40000001006
      211X30,,-,40000001007
70100,,-,40000001008
102729,,-,40000001009
391227,,-,40000001010
113918,,-,40000001011
102702,,-,40000001012
106900,,-,40000001013
117418,,-,40000001014
352029,,-,40000001015
610601,,-,40000001016
1303801,,-,40000001018
7943332,,-,40000001019
973829,,-,40000001020
546415,,-,40000001021
227819,,-,40000001022
100408,,-,40000001023
533700,,-,40000001026
4019128,,-,40000001029
95109,,-,40000001034
95130,,-,40000001035
99602,,-,40000001036
1213308,,-,40000001038
54040,,-,40000001039
231201,,-,40000001040
730010,,-,40000001041
8701,,-,40000001043
124011,,-,40000001046
345101,,-,40000001049
123701,,-,40000001052
5080601,,-,40000001053
5080628,,-,40000001054
5080811,,-,40000001056
115005,,-,40000001058
230014,,-,40000001059
905111,,-,40000001061
877201,,-,40000001062
501802,,-,40000001064
501814,,-,40000001065
209226,,-,40000001066
248220,,-,40000001068
248204,,-,40000001069
273701,,-,40000001072
251102,,-,40000001073
233426,,-,40000001074
37915,,-,40000001075
37918,,-,40000001076
273703,,-,40000001077
350700,,-,40000001078
860018,,-,40000001081
3060628,,-,40000001082
4415704,,-,40000001083
6083802,,-,40000001084
4901601,,-,40000001085
4901701,,-,40000001086
1140201,,-,40000001087
7843520,,-,40000001088
7853709,,-,40000001089
7853720,,-,40000001090
4414,,-,40000001091
71607804,,-,40000001092
7935619,,-,40000001093
7682801,,-,40000001094
4413901,,-,40000001095
1400,,-,40000001098
890500,,-,40000001100
16602900,,-,40000001101
939000,,-,40000001103
303100,,-,40000001105
118702,,-,40000001107
118709,,-,40000001108
118713,,-,40000001109
109604,,-,40000001110
109418,,-,40000001111
109409,,-,40000001112
2508901,,-,40000001113
675009,,-,40000001115
185704,,-,40000001118
113513,,-,40000001121
113414,,-,40000001122
112014,,-,40000001124
111214,,-,40000001125
111714,,-,40000001126
2629251,,-,40000001128
2604101,,-,40000001133
2604100,,-,40000001137
2630100,,-,40000001138
687109,,-,40000001144
116414,,-,40000001146
149518,,-,40000001148
149501,,-,40000001149
47807,,-,40000001152
47811,,-,40000001153
289422,,-,40000001155
792014,,-,40000001156
675801,,-,40000001157
88010,,-,40000001158
80180,,-,40000001159
73362,,-,40000001160
86435,,-,40000001161
7294230,,-,40000001162
1350,,-,40000001165
71387,,-,40000001167
70578,,-,40000001170
3037304,,-,40000001171
5074408,,-,40000001173
5074402,,-,40000001174
5077702,,-,40000001175
5082308,,-,40000001176
506413,,-,40000001177
332611,,-,40000001178
332620,,-,40000001180
332604,,-,40000001181
684513,,-,40000001182
346009,,-,40000001183
189204,,-,40000001184
116004,,-,40000001185
113901,,-,40000001186
109934,,-,40000001187
350101,,-,40000001189
350104,,-,40000001190
350108,,-,40000001191
41057,,-,40000001192
622330542,,-,40000001193
62221601,,-,40000001194
62221603,,-,40000001195
222014,,-,40000001196
877202,,-,40000001197
370801,,-,40000001201
908711,,-,40000001202
546232,,-,40000001203
171511,,-,40000001204
351114,,-,40000001206
228918,,-,40000001207
918511,,-,40000001210
4332613,,-,40000001214
484100,,-,40000001215
432818,,-,40000001217
546208,,-,40000001218
169201,,-,40000001220
3520,,-,40000001221
101800,,-,40000001222
750700,,-,40000001224
64300,,-,40000001225
451500,,-,40000001226
660700,,-,40000001227
124102,,-,40000001228
219432,,-,40000001229
134232,,-,40000001231
912800,,-,40000001232
540626,,-,40000001235
19216,,-,40000001237
63708,,-,40000001238
703432,,-,40000001239
    M1419P44,,-,40000001240
    M1408J44,,-,40000001241
    M1414B44,,-,40000001242
    M1410T44,,-,40000001243
    M1405T44,,-,40000001245
    M1705T74,,-,40000001246
237904,,-,40000001247
250304,,-,40000001248
1000400,,-,40000001251
175900,,-,40000001252
5082718,,-,40000001256
14536,,-,40000001261
995405878,,-,40000001268
854905537,,-,40000001270
130104019,,-,40000001272
120702,,-,40000001273
22454,,-,40000001276
21636,,-,40000001282
21228,,-,40000001283
83011,,-,40000001284
76303,,-,40000001285
23034,,-,40000001286
23044,,-,40000001287
225012,,-,40000001288
420008,,-,40000001289
      ET2440,,-,40000001302
       T8298,,-,40000001303
       T8619,,-,40000001304
498302,,-,40000001306
106802,,-,40000001307
1226718,,-,40000001309
267702,,-,40000001320
79128,,-,40000001321
31323202,,-,40000001326
111807,,-,40000001327
     1209T24,,-,40000001332
     1214J24,,-,40000001333
     1218T24,,-,40000001335
     1219T24,,-,40000001336
50104,,-,40000001339
10620,,-,40000001340
8032,,-,40000001341
40472,,-,40000001342
115632,,-,40000001343
132000,,-,40000001345
1000,,-,40000001347
      BC0100,,-,40000001348
567800,,-,40000001349
688000,,-,40000001352
5051600,,-,40000001353
5075500,,-,40000001354
5082700,,-,40000001355
324702,,-,40000001359
240511,,-,40000001360
    M1324T34,,-,40000001361
    M1319T34,,-,40000001362
    M1323T34,,-,40000001363
    M1305B34,,-,40000001364
    M1311B34,,-,40000001365
    M1703T74,,-,40000001366
    M1315P34,,-,40000001368
    M1314T34,,-,40000001369
     YL14989,,-,40000001370
     YL15193,,-,40000001371
    0114122T,,-,40000001372
    0114158T,,-,40000001373
      M2633P,,-,40000001374
      M2636P,,-,40000001375
      M2632W,,-,40000001376
    M2506T54,,-,40000001377
    M2520T54,,-,40000001378
    M2501T54,,-,40000001379
    M2514T54,,-,40000001380
    M2519T54,,-,40000001381
704835,,-,40000001383
1244710,,-,40000001384
10314406,,-,40000001385
345111,,-,40000001386
179,,-,40000001387
175,,-,40000001389
        F308,,-,40000001390
432,,-,40000001391
10269,,-,40000001392
10062,,-,40000001393
       5803G,,-,40000001395
808909,,-,40000001397
98281,,-,40000001398
12356,Blue Shift Dress,-,40000001399
 506040-5382,,-,40000001400
 506080-5229,,-,40000001401
  99610-5262,,-,40000001402
 100580-5444,,-,40000001404
  100780-576,,-,40000001405
    99910-20,,-,40000001406
 100570-5889,,-,40000001407
      Belt10,,-,40000001408
      TM1025,,-,40000001410
      T1474F,,-,40000001411
      YT0139,,-,40000001412
       B6026,,-,40000001415
       L2793,,-,40000001417
      U18712,,-,40000001418
       W0782,,-,40000001419
80279,,-,40000001420
       CB260,,-,40000001421
       T1341,,-,40000001422
         M50,,-,40000001424
       T0056,,-,40000001425
708805,,-,40000001427
10338,,-,40000001428
      HD4229,,-,40000001431
      IT4983,,-,40000001432
      IT6651,,-,40000001433
       T1188,,-,40000001434
       D3326,,-,40000001435
       M2626,,-,40000001438
        611S,,-,40000001439
       D0934,,-,40000001440
      CS3326,,-,40000001441
       T1453,,-,40000001442
      ST1084,,-,40000001443
       D1162,,-,40000001444
      PD1266,,-,40000001445
80253,,-,40000001448
36304,,-,40000001449
5064,,-,40000001452
      DR3282,,-,40000001455
      DR3801,,-,40000001456
      DR3847,,-,40000001457
       T8828,,-,40000001458
      DR3685,,-,40000001459
   Fullerton,,-,40000001460
       T3845,,-,40000001461
      BD9343,,-,40000001462
3387,,-,40000001463
4533,,-,40000001465
        690V,,-,40000001466
       T2161,,-,40000001467
       T6705,,-,40000001468
       D8090,,-,40000001469
    CS211802,,-,40000001470
      LX1240,,-,40000001471
     SL29602,,-,40000001473
     SL32327,,-,40000001474
     SL33420,,-,40000001475
         HST,,-,40000001476
       T2799,,-,40000001477
       T2050,,-,40000001481
      DP3326,,-,40000001483
      T19185,,-,40000001485
      T2050C,,-,40000001486
     YL15003,,-,40000001487
     YL15404,,-,40000001488
     YL15399,,-,40000001490
    0713151T,,-,40000001491
         CAP,,-,40000001492
      Belt12,,-,40000001494
       T8255,,-,40000001496
       T8831,,-,40000001498
       T8833,,-,40000001499
    BBQ61199,,-,40000001502
    BBT80288,,-,40000001504
    BBTP1714,,-,40000001506
    BBZL2808,,-,40000001508
   BBZZG2030,,-,40000001510
       ST448,,-,40000001511
      T20393,,-,40000001513
6404074,,-,40000001517
      T19143,,-,40000001518
      KT3548,,-,40000001519
      JT3182,,-,40000001520
      IP5025,,-,40000001521
     YL15497,,-,40000001522
     YL15215,,-,40000001524
       M2623,,-,40000001526
50175,,-,40000001529
      AD4650,,-,40000001531
79747,,-,40000001533
       D2236,,-,40000001536
      EK3968,,-,40000001537
      KT1194,,-,40000001538
       T1194,,-,40000001539
       BP062,,-,40000001540
     CR62109,,-,40000001541
      LR8636,,-,40000001542
      LR8631,,-,40000001543
      LR8629,,-,40000001544
     NE02387,,-,40000001545
      AE2239,,-,40000001546
       FO202,,-,40000001547
     FO10325,,-,40000001548
     FO10324,,-,40000001549
       SE692,,-,40000001550
      CC8674,,-,40000001551
      CC8763,,-,40000001552
    BBZG1488,,-,40000001558
     YL15470,,-,40000001559
     YL15492,,-,40000001560
     YL14907,,-,40000001561
     YL15123,,-,40000001562
     SL34412,,-,40000001563
9694037,,-,40000001565
6273825,,-,40000001566
39807,,-,40000001567
10744125,,-,40000001568
    115A3715,,-,40000001570
    M2418B44,,-,40000001571
    M2414B44,,-,40000001572
    M2408B44,,-,40000001573
       T1843,,-,40000001576
      1259VM,,-,40000001577
      IT1259,,-,40000001578
       D2220,,-,40000001580
     HD12357,,-,40000001581
       T5611,,-,40000001584
     KD50152,,-,40000001585
   DRSUN1858,,-,40000001586
   DRSUN1871,,-,40000001587
   DRSUN1965,,-,40000001588
       M2603,,-,40000001590
       T1857,,-,40000001591
      IT1231,,-,40000001594
     HD12443,,-,40000001596
     ID10653,,-,40000001597
3983824,,-,40000001598
100907,,-,40000001599
       T6125,,-,40000001602
      AT2732,,-,40000001604
      QD7839,,-,40000001606
      QD7931,,-,40000001607
    BBC13398,,-,40000001610
   BBQ507346,,-,40000001611
    BBQS2016,,-,40000001612
   BBZBG6169,,-,40000001615
    BBZR0001,,-,40000001617
      BR3450,,-,40000001618
710019,,-,40000001619
384919,,-,40000001623
3983738,,-,40000001632
       D9227,,-,40000001633
       S9560,,-,40000001634
      JS2141,,-,40000001635
      AD4080,,-,40000001637
       R2059,,-,40000001638
       P2047,,-,40000001640
     YWD3659,,-,40000001642
       ST692,,-,40000001643
      HT1231,,-,40000001645
       T1582,,-,40000001646
      IP1264,,-,40000001647
       BR193,,-,40000001650
        B610,,-,40000001652
      LR8608,,-,40000001654
      LR8722,,-,40000001655
      22812P,,-,40000001656
8209,,-,40000001657
885024,,-,40000001659
    X4A66GRN,,-,40000001660
    X4A66BLU,,-,40000001661
     X4A66BW,,-,40000001662
       XP054,,-,40000001664
    N2077ORG,,-,40000001665
    N2077BLU,,-,40000001666
     N2561BW,,-,40000001667
       N2767,,-,40000001668
      AP8053,,-,40000001670
      N90081,,-,40000001672
     HT12619,,-,40000001674
    BBQ32608,,-,40000001675
   BBQ500163,,-,40000001676
    BBQP0014,,-,40000001678
    BBT71553,,-,40000001680
   BBTBG0360,,-,40000001681
   BBZ507357,,-,40000001683
    BBZC1807,,-,40000001684
    M2103T14,,-,40000001686
    M2104B14,,-,40000001687
    M2112T14,,-,40000001688
    M2109J14,,-,40000001689
    M2703T74,,-,40000001690
    M2637PB4,,-,40000001691
    M2107B14,,-,40000001692
      1858BW,,-,40000001694
     1965BLU,,-,40000001695
      KP1077,,-,40000001696
     MMST438,,-,40000001697
91653,,-,40000001701
     HD12620,,-,40000001702
   C1218P130,,-,40000001704
   C1242P100,,-,40000001705
   C1246P106,,-,40000001706
       C1274,,-,40000001707
       G2334,,-,40000001708
       F0786,,-,40000001709
       D1369,,-,40000001711
       P3029,,-,40000001712
       T2432,,-,40000001713
       T5152,,-,40000001714
       T1838,,-,40000001715
     HD10390,,-,40000001717
      KD4353,,-,40000001718
    CML00100,,-,40000001719
    DR394232,,-,40000001721
     T891602,,-,40000001723
    DR356626,,-,40000001724
       R2066,,-,40000001725
       D5280,,-,40000001726
      KD5056,,-,40000001727
       ST707,,-,40000001728
     C127408,,-,40000001730
   C1242P103,,-,40000001732
930012,,-,40000001734
       D1822,,-,40000001735
       T2368,,-,40000001736
      AT3883,,-,40000001737
       B1178,,-,40000001741
       M3418,,-,40000001742
       M3421,,-,40000001743
       M3402,,-,40000001744
763,,-,40000001747
      LT1030,,-,40000001748
    X4A66BLK,,-,40000001749
23120,,-,40000001750
23240,,-,40000001751
23232,,-,40000001752
     T119120,,-,40000001756
       B1238,,-,40000001757
8965,,-,40000001758
       B6184,,-,40000001759
     MMST512,,-,40000001760
       D9345,,-,40000001761
      DR4242,,-,40000001763
      DR4303,,-,40000001764
      DR3823,,-,40000001766
       T9100,,-,40000001767
      ID1263,,-,40000001769
      ID1299,,-,40000001770
     ID12678,,-,40000001771
3984125,,-,40000001772
10094136,,-,40000001773
    EC310026,,-,40000001774
    EC310016,,-,40000001775
    EC310001,,-,40000001776
      AJ9101,,-,40000001777
      CJ9013,,-,40000001778
      GT2108,,-,40000001779
     C124202,,-,40000001781
     C124201,,-,40000001782
      LR8650,,-,40000001783
      LR8709,,-,40000001784
      EC4515,,-,40000001785
      EC3520,,-,40000001786
7045,,-,40000001787
10314,,-,40000001788
12410,,-,40000001789
1244,,-,40000001790
       1244B,,-,40000001791
     3451BLK,,-,40000001792
      ED2563,,-,40000001793
      DR4243,,-,40000001794
       T9072,,-,40000001795
15037,,-,40000001798
    BBQW0783,,-,40000001800
    BBZD0164,,-,40000001801
       T7083,,-,40000001803
       A9652,,-,40000001804
       T3708,,-,40000001805
     5490AMF,,-,40000001807
       T1614,,-,40000001808
      IT6698,,-,40000001810
     SL36737,,-,40000001812
     SL36877,,-,40000001813
     SL37735,,-,40000001815
       M3209,,-,40000001816
       M3215,,-,40000001817
